,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
22048,Switzerland,1995,male,15-24 years,104,429600,24.21,Switzerland1995,0.846,342617007104,51774,Generation X
22049,Switzerland,1995,female,55-74 years,143,686200,20.84,Switzerland1995,0.846,342617007104,51774,Silent
22050,Switzerland,1995,female,75+ years,55,305100,18.03,Switzerland1995,0.846,342617007104,51774,G.I. Generation
22051,Switzerland,1995,female,35-54 years,130,1003000,12.96,Switzerland1995,0.846,342617007104,51774,Boomers
22052,Switzerland,1995,female,25-34 years,45,584300,7.7,Switzerland1995,0.846,342617007104,51774,Generation X
22053,Switzerland,1995,female,15-24 years,28,419100,6.68,Switzerland1995,0.846,342617007104,51774,Generation X
22054,Switzerland,1995,male,5-14 years,2,420500,0.48,Switzerland1995,0.846,342617007104,51774,Millenials
22055,Switzerland,1995,female,5-14 years,0,398400,0.0,Switzerland1995,0.846,342617007104,51774,Millenials
22056,Denmark,2013,male,75+ years,62,166011,37.35,Denmark2013,0.9229999999999999,343584385594,64831,Silent
22057,Denmark,2013,male,55-74 years,157,637775,24.62,Denmark2013,0.9229999999999999,343584385594,64831,Boomers
22058,Denmark,2013,male,35-54 years,174,785198,22.16,Denmark2013,0.9229999999999999,343584385594,64831,Generation X
22059,Denmark,2013,female,75+ years,25,243880,10.25,Denmark2013,0.9229999999999999,343584385594,64831,Silent
22060,Denmark,2013,male,25-34 years,33,328192,10.06,Denmark2013,0.9229999999999999,343584385594,64831,Millenials
22061,Denmark,2013,female,55-74 years,52,658936,7.89,Denmark2013,0.9229999999999999,343584385594,64831,Boomers
22062,Denmark,2013,female,35-54 years,54,775088,6.97,Denmark2013,0.9229999999999999,343584385594,64831,Generation X
22063,Denmark,2013,male,15-24 years,23,367000,6.27,Denmark2013,0.9229999999999999,343584385594,64831,Millenials
22064,Denmark,2013,female,25-34 years,16,322819,4.96,Denmark2013,0.9229999999999999,343584385594,64831,Millenials
22065,Denmark,2013,female,15-24 years,12,350607,3.42,Denmark2013,0.9229999999999999,343584385594,64831,Millenials
22066,Denmark,2013,female,5-14 years,1,324362,0.31,Denmark2013,0.9229999999999999,343584385594,64831,Generation Z
22067,Denmark,2013,male,5-14 years,1,339830,0.29,Denmark2013,0.9229999999999999,343584385594,64831,Generation Z
22068,Denmark,2011,male,75+ years,48,156856,30.6,Denmark2011,0.92,344003209696,65598,Silent
22069,Denmark,2011,male,35-54 years,189,791137,23.89,Denmark2011,0.92,344003209696,65598,Generation X
22070,Denmark,2011,male,55-74 years,139,621859,22.35,Denmark2011,0.92,344003209696,65598,Boomers
22071,Denmark,2011,male,25-34 years,35,326633,10.72,Denmark2011,0.92,344003209696,65598,Millenials
22072,Denmark,2011,female,75+ years,22,237867,9.25,Denmark2011,0.92,344003209696,65598,Silent
22073,Denmark,2011,female,55-74 years,57,643276,8.86,Denmark2011,0.92,344003209696,65598,Boomers
22074,Denmark,2011,male,15-24 years,26,356319,7.3,Denmark2011,0.92,344003209696,65598,Millenials
22075,Denmark,2011,female,35-54 years,50,778373,6.42,Denmark2011,0.92,344003209696,65598,Generation X
22076,Denmark,2011,female,25-34 years,12,323639,3.71,Denmark2011,0.92,344003209696,65598,Millenials
22077,Denmark,2011,female,15-24 years,11,340056,3.23,Denmark2011,0.92,344003209696,65598,Millenials
22078,Denmark,2011,female,5-14 years,0,326359,0.0,Denmark2011,0.92,344003209696,65598,Generation Z
22079,Denmark,2011,male,5-14 years,0,341776,0.0,Denmark2011,0.92,344003209696,65598,Generation Z
22080,Poland,2006,male,35-54 years,2210,5362507,41.21,Poland2006,,344748646558,9485,Boomers
22081,Poland,2006,male,55-74 years,1155,3107979,37.16,Poland2006,,344748646558,9485,Silent
22082,Poland,2006,male,75+ years,246,714857,34.41,Poland2006,,344748646558,9485,Silent
22083,Poland,2006,male,25-34 years,712,2996509,23.76,Poland2006,,344748646558,9485,Generation X
22084,Poland,2006,male,15-24 years,593,3125615,18.97,Poland2006,,344748646558,9485,Millenials
22085,Poland,2006,female,75+ years,106,1463753,7.24,Poland2006,,344748646558,9485,Silent
22086,Poland,2006,female,55-74 years,277,3883201,7.13,Poland2006,,344748646558,9485,Silent
22087,Poland,2006,female,35-54 years,302,5452440,5.54,Poland2006,,344748646558,9485,Boomers
22088,Poland,2006,female,25-34 years,82,2917366,2.81,Poland2006,,344748646558,9485,Generation X
22089,Poland,2006,female,15-24 years,78,3003407,2.6,Poland2006,,344748646558,9485,Millenials
22090,Poland,2006,male,5-14 years,31,2211541,1.4,Poland2006,,344748646558,9485,Millenials
22091,Poland,2006,female,5-14 years,13,2109057,0.62,Poland2006,,344748646558,9485,Millenials
22092,Russian Federation,2002,male,35-54 years,20119,21320535,94.36,Russian Federation2002,,345110438692,2527,Boomers
22093,Russian Federation,2002,male,55-74 years,8850,9892090,89.47,Russian Federation2002,,345110438692,2527,Silent
22094,Russian Federation,2002,male,25-34 years,8696,10156286,85.62,Russian Federation2002,,345110438692,2527,Generation X
22095,Russian Federation,2002,male,75+ years,1297,1622258,79.95,Russian Federation2002,,345110438692,2527,Silent
22096,Russian Federation,2002,male,15-24 years,6667,11714752,56.91,Russian Federation2002,,345110438692,2527,Millenials
22097,Russian Federation,2002,female,75+ years,1452,5126645,28.32,Russian Federation2002,,345110438692,2527,Silent
22098,Russian Federation,2002,female,55-74 years,2472,15292297,16.17,Russian Federation2002,,345110438692,2527,Silent
22099,Russian Federation,2002,female,35-54 years,2910,22995821,12.65,Russian Federation2002,,345110438692,2527,Boomers
22100,Russian Federation,2002,female,25-34 years,1086,9838656,11.04,Russian Federation2002,,345110438692,2527,Generation X
22101,Russian Federation,2002,female,15-24 years,1054,11425220,9.23,Russian Federation2002,,345110438692,2527,Millenials
22102,Russian Federation,2002,male,5-14 years,338,8810074,3.84,Russian Federation2002,,345110438692,2527,Millenials
22103,Russian Federation,2002,female,5-14 years,83,8396266,0.99,Russian Federation2002,,345110438692,2527,Millenials
22104,Norway,2006,male,75+ years,34,134769,25.23,Norway2006,,345424664369,79007,Silent
22105,Norway,2006,male,15-24 years,68,296501,22.93,Norway2006,,345424664369,79007,Millenials
22106,Norway,2006,male,55-74 years,90,432581,20.81,Norway2006,,345424664369,79007,Silent
22107,Norway,2006,male,25-34 years,63,312881,20.14,Norway2006,,345424664369,79007,Generation X
22108,Norway,2006,male,35-54 years,135,672675,20.07,Norway2006,,345424664369,79007,Boomers
22109,Norway,2006,female,35-54 years,61,648666,9.4,Norway2006,,345424664369,79007,Boomers
22110,Norway,2006,female,55-74 years,35,443984,7.88,Norway2006,,345424664369,79007,Silent
22111,Norway,2006,female,25-34 years,21,307388,6.83,Norway2006,,345424664369,79007,Generation X
22112,Norway,2006,female,15-24 years,18,283975,6.34,Norway2006,,345424664369,79007,Millenials
22113,Norway,2006,female,75+ years,6,220894,2.72,Norway2006,,345424664369,79007,Silent
22114,Norway,2006,male,5-14 years,1,317159,0.32,Norway2006,,345424664369,79007,Millenials
22115,Norway,2006,female,5-14 years,0,300630,0.0,Norway2006,,345424664369,79007,Millenials
22116,Netherlands,1993,male,75+ years,86,287400,29.92,Netherlands1993,,349037818106,24385,G.I. Generation
22117,Netherlands,1993,male,55-74 years,239,1213500,19.7,Netherlands1993,,349037818106,24385,Silent
22118,Netherlands,1993,male,35-54 years,361,2191300,16.47,Netherlands1993,,349037818106,24385,Boomers
22119,Netherlands,1993,male,25-34 years,216,1327900,16.27,Netherlands1993,,349037818106,24385,Boomers
22120,Netherlands,1993,female,75+ years,70,558500,12.53,Netherlands1993,,349037818106,24385,G.I. Generation
22121,Netherlands,1993,male,15-24 years,115,1107600,10.38,Netherlands1993,,349037818106,24385,Generation X
22122,Netherlands,1993,female,55-74 years,141,1366000,10.32,Netherlands1993,,349037818106,24385,Silent
22123,Netherlands,1993,female,35-54 years,195,2103800,9.27,Netherlands1993,,349037818106,24385,Boomers
22124,Netherlands,1993,female,25-34 years,90,1265300,7.11,Netherlands1993,,349037818106,24385,Boomers
22125,Netherlands,1993,female,15-24 years,37,1065900,3.47,Netherlands1993,,349037818106,24385,Generation X
22126,Netherlands,1993,male,5-14 years,3,933300,0.32,Netherlands1993,,349037818106,24385,Millenials
22127,Netherlands,1993,female,5-14 years,2,893100,0.22,Netherlands1993,,349037818106,24385,Millenials
22128,Republic of Korea,1992,male,75+ years,56,214000,26.17,Republic of Korea1992,,350051111253,8671,G.I. Generation
22129,Republic of Korea,1992,male,55-74 years,438,2042700,21.44,Republic of Korea1992,,350051111253,8671,Silent
22130,Republic of Korea,1992,male,35-54 years,823,5317000,15.48,Republic of Korea1992,,350051111253,8671,Boomers
22131,Republic of Korea,1992,male,25-34 years,644,4294600,15.0,Republic of Korea1992,,350051111253,8671,Boomers
22132,Republic of Korea,1992,female,75+ years,60,487200,12.32,Republic of Korea1992,,350051111253,8671,G.I. Generation
22133,Republic of Korea,1992,male,15-24 years,480,4456500,10.77,Republic of Korea1992,,350051111253,8671,Generation X
22134,Republic of Korea,1992,female,55-74 years,182,2578400,7.06,Republic of Korea1992,,350051111253,8671,Silent
22135,Republic of Korea,1992,female,25-34 years,267,4125000,6.47,Republic of Korea1992,,350051111253,8671,Boomers
22136,Republic of Korea,1992,female,35-54 years,312,5119600,6.09,Republic of Korea1992,,350051111253,8671,Boomers
22137,Republic of Korea,1992,female,15-24 years,222,4195700,5.29,Republic of Korea1992,,350051111253,8671,Generation X
22138,Republic of Korea,1992,male,5-14 years,26,3906100,0.67,Republic of Korea1992,,350051111253,8671,Millenials
22139,Republic of Korea,1992,female,5-14 years,23,3634400,0.63,Republic of Korea1992,,350051111253,8671,Millenials
22140,South Africa,2014,male,25-34 years,154,4927939,3.13,South Africa2014,0.6659999999999999,350904575292,7174,Millenials
22141,South Africa,2014,male,75+ years,8,283529,2.82,South Africa2014,0.6659999999999999,350904575292,7174,Silent
22142,South Africa,2014,male,15-24 years,126,5186816,2.43,South Africa2014,0.6659999999999999,350904575292,7174,Millenials
22143,South Africa,2014,male,35-54 years,127,5910695,2.15,South Africa2014,0.6659999999999999,350904575292,7174,Generation X
22144,South Africa,2014,male,55-74 years,40,2347004,1.7,South Africa2014,0.6659999999999999,350904575292,7174,Boomers
22145,South Africa,2014,female,15-24 years,50,5100812,0.98,South Africa2014,0.6659999999999999,350904575292,7174,Millenials
22146,South Africa,2014,female,25-34 years,32,4747193,0.67,South Africa2014,0.6659999999999999,350904575292,7174,Millenials
22147,South Africa,2014,female,35-54 years,23,6270420,0.37,South Africa2014,0.6659999999999999,350904575292,7174,Generation X
22148,South Africa,2014,female,55-74 years,11,3044479,0.36,South Africa2014,0.6659999999999999,350904575292,7174,Boomers
22149,South Africa,2014,female,75+ years,2,597700,0.33,South Africa2014,0.6659999999999999,350904575292,7174,Silent
22150,South Africa,2014,male,5-14 years,4,5285360,0.08,South Africa2014,0.6659999999999999,350904575292,7174,Generation Z
22151,South Africa,2014,female,5-14 years,3,5210182,0.06,South Africa2014,0.6659999999999999,350904575292,7174,Generation Z
22152,Switzerland,2003,male,75+ years,148,198955,74.39,Switzerland2003,,352914820747,50639,Silent
22153,Switzerland,2003,male,55-74 years,231,694078,33.28,Switzerland2003,,352914820747,50639,Silent
22154,Switzerland,2003,female,75+ years,115,349975,32.86,Switzerland2003,,352914820747,50639,Silent
22155,Switzerland,2003,male,35-54 years,303,1129591,26.82,Switzerland2003,,352914820747,50639,Boomers
22156,Switzerland,2003,male,15-24 years,79,435746,18.13,Switzerland2003,,352914820747,50639,Millenials
22157,Switzerland,2003,female,55-74 years,137,757920,18.08,Switzerland2003,,352914820747,50639,Silent
22158,Switzerland,2003,male,25-34 years,85,504671,16.84,Switzerland2003,,352914820747,50639,Generation X
22159,Switzerland,2003,female,35-54 years,116,1116103,10.39,Switzerland2003,,352914820747,50639,Boomers
22160,Switzerland,2003,female,25-34 years,28,511185,5.48,Switzerland2003,,352914820747,50639,Generation X
22161,Switzerland,2003,female,15-24 years,21,423129,4.96,Switzerland2003,,352914820747,50639,Millenials
22162,Switzerland,2003,female,5-14 years,4,412868,0.97,Switzerland2003,,352914820747,50639,Millenials
22163,Switzerland,2003,male,5-14 years,2,435072,0.46,Switzerland2003,,352914820747,50639,Millenials
22164,Denmark,2014,male,75+ years,61,172150,35.43,Denmark2014,0.9229999999999999,352993633221,66114,Silent
22165,Denmark,2014,male,55-74 years,155,645001,24.03,Denmark2014,0.9229999999999999,352993633221,66114,Boomers
22166,Denmark,2014,male,35-54 years,178,784300,22.7,Denmark2014,0.9229999999999999,352993633221,66114,Generation X
22167,Denmark,2014,female,75+ years,36,248889,14.46,Denmark2014,0.9229999999999999,352993633221,66114,Silent
22168,Denmark,2014,male,25-34 years,43,333712,12.89,Denmark2014,0.9229999999999999,352993633221,66114,Millenials
22169,Denmark,2014,male,15-24 years,31,370570,8.37,Denmark2014,0.9229999999999999,352993633221,66114,Millenials
22170,Denmark,2014,female,35-54 years,59,774379,7.62,Denmark2014,0.9229999999999999,352993633221,66114,Generation X
22171,Denmark,2014,female,55-74 years,50,666386,7.5,Denmark2014,0.9229999999999999,352993633221,66114,Boomers
22172,Denmark,2014,female,25-34 years,7,325866,2.15,Denmark2014,0.9229999999999999,352993633221,66114,Millenials
22173,Denmark,2014,female,15-24 years,7,354099,1.98,Denmark2014,0.9229999999999999,352993633221,66114,Millenials
22174,Denmark,2014,female,5-14 years,1,323749,0.31,Denmark2014,0.9229999999999999,352993633221,66114,Generation Z
22175,Denmark,2014,male,5-14 years,1,340065,0.29,Denmark2014,0.9229999999999999,352993633221,66114,Generation Z
22176,Denmark,2008,male,75+ years,62,147834,41.94,Denmark2008,,353361056080,68447,Silent
22177,Denmark,2008,male,55-74 years,127,595286,21.33,Denmark2008,,353361056080,68447,Silent
22178,Denmark,2008,male,35-54 years,150,788890,19.01,Denmark2008,,353361056080,68447,Boomers
22179,Denmark,2008,male,25-34 years,48,341329,14.06,Denmark2008,,353361056080,68447,Generation X
22180,Denmark,2008,female,75+ years,27,235396,11.47,Denmark2008,,353361056080,68447,Silent
22181,Denmark,2008,female,55-74 years,63,616691,10.22,Denmark2008,,353361056080,68447,Silent
22182,Denmark,2008,female,35-54 years,76,770688,9.86,Denmark2008,,353361056080,68447,Boomers
22183,Denmark,2008,male,15-24 years,30,330409,9.08,Denmark2008,,353361056080,68447,Millenials
22184,Denmark,2008,female,25-34 years,9,338992,2.65,Denmark2008,,353361056080,68447,Generation X
22185,Denmark,2008,female,15-24 years,8,315514,2.54,Denmark2008,,353361056080,68447,Millenials
22186,Denmark,2008,female,5-14 years,2,332388,0.6,Denmark2008,,353361056080,68447,Generation Z
22187,Denmark,2008,male,5-14 years,1,349108,0.29,Denmark2008,,353361056080,68447,Generation Z
22188,Greece,2008,male,75+ years,55,415580,13.23,Greece2008,,354460802549,33168,Silent
22189,Greece,2008,male,35-54 years,115,1650138,6.97,Greece2008,,354460802549,33168,Boomers
22190,Greece,2008,male,55-74 years,71,1154680,6.15,Greece2008,,354460802549,33168,Silent
22191,Greece,2008,male,25-34 years,52,874575,5.95,Greece2008,,354460802549,33168,Generation X
22192,Greece,2008,male,15-24 years,15,642167,2.34,Greece2008,,354460802549,33168,Millenials
22193,Greece,2008,female,35-54 years,35,1634510,2.14,Greece2008,,354460802549,33168,Boomers
22194,Greece,2008,female,75+ years,8,546431,1.46,Greece2008,,354460802549,33168,Silent
22195,Greece,2008,female,55-74 years,14,1307510,1.07,Greece2008,,354460802549,33168,Silent
22196,Greece,2008,female,25-34 years,8,809164,0.99,Greece2008,,354460802549,33168,Generation X
22197,Greece,2008,female,15-24 years,0,595248,0.0,Greece2008,,354460802549,33168,Millenials
22198,Greece,2008,female,5-14 years,0,512841,0.0,Greece2008,,354460802549,33168,Generation Z
22199,Greece,2008,male,5-14 years,0,543879,0.0,Greece2008,,354460802549,33168,Generation Z
22200,Netherlands,1992,male,75+ years,106,285300,37.15,Netherlands1992,,358330385840,25205,G.I. Generation
22201,Netherlands,1992,male,55-74 years,242,1196700,20.22,Netherlands1992,,358330385840,25205,Silent
22202,Netherlands,1992,male,35-54 years,381,2149600,17.72,Netherlands1992,,358330385840,25205,Boomers
22203,Netherlands,1992,male,25-34 years,208,1318100,15.78,Netherlands1992,,358330385840,25205,Boomers
22204,Netherlands,1992,female,75+ years,68,552700,12.3,Netherlands1992,,358330385840,25205,G.I. Generation
22205,Netherlands,1992,female,35-54 years,214,2061000,10.38,Netherlands1992,,358330385840,25205,Boomers
22206,Netherlands,1992,female,55-74 years,137,1355000,10.11,Netherlands1992,,358330385840,25205,Silent
22207,Netherlands,1992,male,15-24 years,103,1138000,9.05,Netherlands1992,,358330385840,25205,Generation X
22208,Netherlands,1992,female,25-34 years,84,1256200,6.69,Netherlands1992,,358330385840,25205,Boomers
22209,Netherlands,1992,female,15-24 years,41,1093300,3.75,Netherlands1992,,358330385840,25205,Generation X
22210,Netherlands,1992,female,5-14 years,2,885700,0.23,Netherlands1992,,358330385840,25205,Millenials
22211,Netherlands,1992,male,5-14 years,1,925300,0.11,Netherlands1992,,358330385840,25205,Millenials
22212,Mexico,1995,male,75+ years,111,590900,18.78,Mexico1995,0.67,360073909244,4505,G.I. Generation
22213,Mexico,1995,male,55-74 years,298,3172300,9.39,Mexico1995,0.67,360073909244,4505,Silent
22214,Mexico,1995,male,25-34 years,640,6993100,9.15,Mexico1995,0.67,360073909244,4505,Generation X
